Package Name : com.yahoo.mobile.client.android.im,uses-permission,[android:name=android.permission.WRITE_CONTACTS],null,,
Package Name : com.yahoo.mobile.client.android.im,uses-permission,[android:name=android.permission.READ_SYNC_STATS],null,,
Package Name : com.yahoo.mobile.client.android.im,uses-permission,[android:name=android.permission.READ_SYNC_SETTINGS],null,,
Package Name : com.yahoo.mobile.client.android.im,uses-permission,[android:name=android.permission.WRITE_SYNC_SETTINGS],null,,
Package Name : com.yahoo.mobile.client.android.im,uses-permission,[android:name=android.permission.WAKE_LOCK],null,,
,,,,Total: 25,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.READ_PHONE_STATE],null,,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.READ_CONTACTS],null,,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.RECEIVE_SMS],null,,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.RECEIVE_MMS],null,,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.READ_SMS],null,,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.WRITE_SMS],null,,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.SEND_SMS],null,,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.WAKE_LOCK],null,,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : de.ub0r.android.smsdroid,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
,,,,Total: 12,
Package Name : us.lovinghut.android,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : us.lovinghut.android,uses-permission,[name=android.permission.ACCESS_NETWORK_STATE],null,,
,,,,Total: 2,
Package Name : com.CamGunFreeDemo,uses-permission,[android:name=android.permission.CAMERA],null,,
Package Name : com.CamGunFreeDemo,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : com.CamGunFreeDemo,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
Package Name : com.CamGunFreeDemo,uses-permission,[android:name=android.permission.BROADCAST_STICKY],null,,
Package Name : com.CamGunFreeDemo,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
Package Name : com.CamGunFreeDemo,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.CamGunFreeDemo,uses-permission,[android:name=android.permission.MODIFY_AUDIO_SETTINGS],null,,
,,,,Total: 7,
Package Name : com.mobilityflow.animatedweather.free,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.mobilityflow.animatedweather.free,uses-permission,[android:name=android.permission.READ_PHONE_STATE],null,,
Package Name : com.mobilityflow.animatedweather.free,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : com.mobilityflow.animatedweather.free,uses-permission,[android:name=android.permission.ACCESS_COARSE_LOCATION],null,,
Package Name : com.mobilityflow.animatedweather.free,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
Package Name : com.mobilityflow.animatedweather.free,uses-permission,[android:name=android.permission.ACCESS_WIFI_STATE],null,,
Package Name : com.mobilityflow.animatedweather.free,uses-permission,[android:name=android.permission.RECEIVE_BOOT_COMPLETED],null,,
Package Name : com.mobilityflow.animatedweather.free,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
,,,,Total: 8,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.READ_SMS],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.READ_LOGS],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.WAKE_LOCK],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.CALL_PHONE],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.READ_CONTACTS],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.READ_PHONE_STATE],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.ACCESS_WIFI_STATE],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
Package Name : demo.galmoori.datausage,uses-permission,[android:name=android.permission.RECEIVE_BOOT_COMPLETED],null,,
,,,,Total: 13,
Package Name : com.greenleaf.android.translator.enes.a,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.greenleaf.android.translator.enes.a,uses-permission,[android:name=android.permission.ACCESS_COARSE_LOCATION],null,,
Package Name : com.greenleaf.android.translator.enes.a,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : com.greenleaf.android.translator.enes.a,uses-permission,[android:name=android.permission.READ_SMS],null,,
Package Name : com.greenleaf.android.translator.enes.a,uses-permission,[android:name=com.android.vending.BILLING],null,,
,,,,Total: 5,
Package Name : jp.nebusoku.tool.teledirectory,uses-permission,[android:name=android.permission.READ_CONTACTS],null,,
Package Name : jp.nebusoku.tool.teledirectory,uses-permission,[android:name=android.permission.CALL_PHONE],null,,
Package Name : jp.nebusoku.tool.teledirectory,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
Package Name : jp.nebusoku.tool.teledirectory,uses-permission,[android:name=android.permission.GET_ACCOUNTS],null,,
Package Name : jp.nebusoku.tool.teledirectory,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : jp.nebusoku.tool.teledirectory,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
,,,,Total: 6,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=vsin.t16_funny_photo.permission.C2D_MESSAGE],null,,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=com.google.android.c2dm.permission.RECEIVE],null,,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=android.permission.WAKE_LOCK],null,,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=android.permission.CAMERA],null,,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=android.permission.SET_WALLPAPER],null,,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=android.permission.READ_PHONE_STATE],null,,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=android.permission.ACCESS_COARSE_LOCATION],null,,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
Package Name : vsin.t16_funny_photo,uses-permission,[android:name=com.android.vending.BILLING],null,,
,,,,Total: 12,
Package Name : yuku.mp3recorder.lite,uses-permission,[android:name=android.permission.RECORD_AUDIO],null,,
Package Name : yuku.mp3recorder.lite,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
Package Name : yuku.mp3recorder.lite,uses-permission,[android:name=android.permission.WAKE_LOCK],null,,
Package Name : yuku.mp3recorder.lite,uses-permission,[android:name=android.permission.READ_PHONE_STATE],null,,
Package Name : yuku.mp3recorder.lite,uses-permission,[android:name=android.permission.INTERNET],null,,
,,,,Total: 5,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.ACCESS_WIFI_STATE],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.ACCESS_CHECKIN_PROPERTIES],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.WAKE_LOCK],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.MODIFY_PHONE_STATE],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.ACCESS_COARSE_LOCATION],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.ACCESS_GPS],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.ACCESS_MOCK_LOCATION],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.CHANGE_WIFI_STATE],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.CHANGE_NETWORK_STATE],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.WRITE_SECURE_SETTINGS],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.WRITE_SETTINGS],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.READ_PHONE_STATE],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.GET_ACCOUNTS],null,,
Package Name : ain.nearplus.wifihill,uses-permission,[android:name=android.permission.AUTHENTICATE_ACCOUNTS],null,,
,,,,Total: 17,
Package Name : com.grupohmvictrix.recargaelmovil,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.grupohmvictrix.recargaelmovil,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
,,,,Total: 2,
Package Name : com.milanoappnews.milanonews,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.milanoappnews.milanonews,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
,,,,Total: 2,
Package Name : com.mvl.lstc,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.mvl.lstc,uses-permission,[android:name=android.permission.CALL_PHONE],null,,
Package Name : com.mvl.lstc,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
Package Name : com.mvl.lstc,uses-permission,[android:name=android.permission.ACCESS_COARSE_LOCATION],null,,
Package Name : com.mvl.lstc,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
Package Name : com.mvl.lstc,uses-permission,[android:name=android.permission.CAMERA],null,,
Package Name : com.mvl.lstc,uses-permission,[android:name=android.permission.VIBRATE],null,,
,,,,Total: 7,
Package Name : com.olsoft.sa.ntvplus,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.olsoft.sa.ntvplus,uses-permission,[android:name=android.permission.CALL_PHONE],null,,
Package Name : com.olsoft.sa.ntvplus,uses-permission,[android:name=android.permission.SEND_SMS],null,,
Package Name : com.olsoft.sa.ntvplus,uses-permission,[android:name=android.permission.READ_CONTACTS],null,,
Package Name : com.olsoft.sa.ntvplus,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
,,,,Total: 5,
Package Name : com.sabkatraffic,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
Package Name : com.sabkatraffic,uses-permission,[android:name=android.permission.ACCESS_COARSE_LOCATION],null,,
Package Name : com.sabkatraffic,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.sabkatraffic,uses-permission,[android:name=android.permission.RECEIVE_BOOT_COMPLETED],null,,
Package Name : com.sabkatraffic,uses-permission,[android:name=android.permission.GET_TASKS],null,,
,,,,Total: 5,
Package Name : com.synnex.newage.dealersummit.activity,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.synnex.newage.dealersummit.activity,uses-permission,[android:name=android.permission.WRITE_CALENDAR],null,,
Package Name : com.synnex.newage.dealersummit.activity,uses-permission,[android:name=android.permission.READ_CALENDAR],null,,
Package Name : com.synnex.newage.dealersummit.activity,uses-permission,[android:name=android.permission.READ_CONTACTS],null,,
Package Name : com.synnex.newage.dealersummit.activity,uses-permission,[android:name=android.permission.WRITE_CONTACTS],null,,
Package Name : com.synnex.newage.dealersummit.activity,uses-permission,[android:name=android.permission.CALL_PHONE],null,,
Package Name : com.synnex.newage.dealersummit.activity,uses-permission,[android:name=android.permission.SEND_SMS],null,,
Package Name : com.synnex.newage.dealersummit.activity,uses-permission,[android:name=android.permission.READ_PHONE_STATE],null,,
,,,,Total: 8,
Package Name : com.tmobile.moreforme,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
Package Name : com.tmobile.moreforme,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.tmobile.moreforme,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : com.tmobile.moreforme,uses-permission,[android:name=android.permission.READ_PHONE_STATE],null,,
,,,,Total: 4,
Package Name : com.yodesoft.android.game.yopuzzleCamels,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : com.yodesoft.android.game.yopuzzleCamels,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.yodesoft.android.game.yopuzzleCamels,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : com.yodesoft.android.game.yopuzzleCamels,uses-permission,[android:name=android.permission.SET_WALLPAPER],null,,
Package Name : com.yodesoft.android.game.yopuzzleCamels,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
,,,,Total: 5,
Package Name : com.yodesoft.android.game.yopuzzleCastles,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : com.yodesoft.android.game.yopuzzleCastles,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.yodesoft.android.game.yopuzzleCastles,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : com.yodesoft.android.game.yopuzzleCastles,uses-permission,[android:name=android.permission.SET_WALLPAPER],null,,
Package Name : com.yodesoft.android.game.yopuzzleCastles,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
,,,,Total: 5,
Package Name : com.yodesoft.android.game.yopuzzleChinchillas,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : com.yodesoft.android.game.yopuzzleChinchillas,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.yodesoft.android.game.yopuzzleChinchillas,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : com.yodesoft.android.game.yopuzzleChinchillas,uses-permission,[android:name=android.permission.SET_WALLPAPER],null,,
Package Name : com.yodesoft.android.game.yopuzzleChinchillas,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
,,,,Total: 5,
Package Name : com.yodesoft.android.game.yopuzzleFlowers,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : com.yodesoft.android.game.yopuzzleFlowers,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.yodesoft.android.game.yopuzzleFlowers,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : com.yodesoft.android.game.yopuzzleFlowers,uses-permission,[android:name=android.permission.SET_WALLPAPER],null,,
Package Name : com.yodesoft.android.game.yopuzzleFlowers,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
,,,,Total: 5,
Package Name : com.yodesoft.android.game.yopuzzleHills,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : com.yodesoft.android.game.yopuzzleHills,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.yodesoft.android.game.yopuzzleHills,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
